CUSTOMER_ID,FULL_NAME,EMAIL_ADDRESS,JOIN_DATE,LAST_DATE,RECENCY,CHURN,MONETARY,FREQUENCY,RFM_Score,Customer_segment,QUANTITY
13452.0,13452 ICONN Hack,13452@gmail.com,2011-03-14,2011-03-25,259,1.0,295.0,2,1.95,Low Value Customers,2
15493.0,15493 ICONN Hack,15493@gmail.com,2011-03-14,2011-11-07,32,1.0,400.36,5,3.73,Medium Value Customer,560
16005.0,16005 ICONN Hack,16005@gmail.com,2011-03-14,2011-11-27,12,0.0,153.8475,4,3.57,Medium Value Customer,300
16804.0,16804 ICONN Hack,16804@gmail.com,2011-03-14,2011-11-16,23,0.0,178.99666666666667,3,3.05,Medium Value Customer,246
13499.0,13499 ICONN Hack,13499@gmail.com,2011-03-15,2011-11-22,17,0.0,231.82200000000003,5,3.84,Medium Value Customer,1365
15047.0,15047 ICONN Hack,15047@gmail.com,2011-03-15,2011-03-15,269,1.0,343.62,1,0.8,Lost Customers,222
14193.0,14193 ICONN Hack,14193@gmail.com,2011-03-15,2011-10-03,67,1.0,426.69500000000005,2,2.18,Low Value Customers,445
17542.0,17542 ICONN Hack,17542@gmail.com,2011-03-15,2011-03-15,269,1.0,170.75,1,0.8,Lost Customers,134
15181.0,15181 ICONN Hack,15181@gmail.com,2011-03-15,2011-10-04,66,1.0,229.82666666666668,3,2.84,Low Value Customers,544
17080.0,17080 ICONN Hack,17080@gmail.com,2011-03-15,2011-11-17,22,0.0,143.81,2,2.4,Low Value Customers,166
16392.0,16392 ICONN Hack,16392@gmail.com,2011-03-15,2011-03-15,269,1.0,221.19,1,0.8,Lost Customers,203
15106.0,15106 ICONN Hack,15106@gmail.com,2011-03-15,2011-11-22,17,0.0,284.504,5,3.84,Medium Value Customer,1181
16214.0,16214 ICONN Hack,16214@gmail.com,2011-03-15,2011-06-22,170,1.0,354.25,3,2.69,Low Value Customers,420
13716.0,13716 ICONN Hack,13716@gmail.com,2011-03-15,2011-03-15,269,1.0,138.28,1,0.8,Lost Customers,138
15150.0,15150 ICONN Hack,15150@gmail.com,2011-03-15,2011-11-22,17,0.0,531.4469999999999,10,4.46,High value Customer,3658
14226.0,14226 ICONN Hack,14226@gmail.com,2011-03-15,2011-11-11,28,0.0,446.438,5,3.76,Medium Value Customer,1308
13121.0,13121 ICONN Hack,13121@gmail.com,2011-03-15,2011-03-15,269,1.0,283.73,1,0.8,Lost Customers,252
16297.0,16297 ICONN Hack,16297@gmail.com,2011-03-16,2011-03-16,268,1.0,301.9,1,0.8,Lost Customers,206
12994.0,12994 ICONN Hack,12994@gmail.com,2011-03-16,2011-12-05,4,0.0,324.8066666666667,3,3.22,Medium Value Customer,459
16152.0,16152 ICONN Hack,16152@gmail.com,2011-03-16,2011-03-16,268,1.0,1829.04,1,0.8,Lost Customers,642
14636.0,14636 ICONN Hack,14636@gmail.com,2011-03-16,2011-11-03,36,1.0,304.925,2,2.31,Low Value Customers,241
16040.0,16040 ICONN Hack,16040@gmail.com,2011-03-16,2011-10-05,65,1.0,437.84999999999997,3,2.85,Low Value Customers,684
15793.0,15793 ICONN Hack,15793@gmail.com,2011-03-16,2011-11-25,14,0.0,321.87,3,3.13,Medium Value Customer,553
13358.0,13358 ICONN Hack,13358@gmail.com,2011-03-16,2011-03-16,268,1.0,439.03,1,0.8,Lost Customers,285
12849.0,12849 ICONN Hack,12849@gmail.com,2011-03-16,2011-11-08,31,1.0,525.4449999999999,2,2.33,Low Value Customers,623
15182.0,15182 ICONN Hack,15182@gmail.com,2011-03-16,2011-07-08,154,1.0,311.425,2,2.05,Low Value Customers,253
13299.0,13299 ICONN Hack,13299@gmail.com,2011-03-16,2011-03-16,268,1.0,142.5,1,0.8,Lost Customers,30
16383.0,16383 ICONN Hack,16383@gmail.com,2011-03-16,2011-09-26,74,1.0,334.18,2,2.16,Low Value Customers,475
15381.0,15381 ICONN Hack,15381@gmail.com,2011-03-16,2011-05-10,213,1.0,298.42499999999995,2,1.99,Low Value Customers,171
12597.0,12597 ICONN Hack,12597@gmail.com,2011-03-16,2011-11-20,19,0.0,952.805,4,3.51,Medium Value Customer,2236
15030.0,15030 ICONN Hack,15030@gmail.com,2011-03-16,2011-09-29,71,1.0,259.14,2,2.18,Low Value Customers,372
12955.0,12955 ICONN Hack,12955@gmail.com,2011-03-17,2011-12-08,1,0.0,432.4690909090909,11,4.68,Top Customers,3664
18189.0,18189 ICONN Hack,18189@gmail.com,2011-03-17,2011-09-23,77,1.0,545.12,2,2.16,Low Value Customers,566
13946.0,13946 ICONN Hack,13946@gmail.com,2011-03-17,2011-09-21,79,1.0,187.19000000000003,3,2.8,Low Value Customers,443
17716.0,17716 ICONN Hack,17716@gmail.com,2011-03-17,2011-11-17,22,0.0,514.180909090909,11,4.47,High value Customer,3072
13185.0,13185 ICONN Hack,13185@gmail.com,2011-03-17,2011-03-17,267,1.0,71.4,1,0.8,Lost Customers,12
14840.0,14840 ICONN Hack,14840@gmail.com,2011-03-17,2011-03-17,267,1.0,62.85,1,0.8,Lost Customers,31
13216.0,13216 ICONN Hack,13216@gmail.com,2011-03-17,2011-03-17,267,1.0,333.74,1,0.8,Lost Customers,297
13650.0,13650 ICONN Hack,13650@gmail.com,2011-03-17,2011-11-23,16,0.0,306.0566666666667,6,4.06,High value Customer,922
13533.0,13533 ICONN Hack,13533@gmail.com,2011-03-17,2011-06-10,182,1.0,90.26333333333334,3,2.68,Low Value Customers,204
13268.0,13268 ICONN Hack,13268@gmail.com,2011-03-17,2011-11-22,17,0.0,292.24454545454546,11,4.51,Top Customers,3658
15433.0,15433 ICONN Hack,15433@gmail.com,2011-03-17,2011-05-10,213,1.0,266.65,2,1.99,Low Value Customers,534
12937.0,12937 ICONN Hack,12937@gmail.com,2011-03-17,2011-11-24,15,0.0,376.0675,4,3.56,Medium Value Customer,1007
16216.0,16216 ICONN Hack,16216@gmail.com,2011-03-17,2011-03-17,267,1.0,914.93,1,0.8,Lost Customers,254
16377.0,16377 ICONN Hack,16377@gmail.com,2011-03-17,2011-03-17,267,1.0,676.2,1,0.8,Lost Customers,1500
16976.0,16976 ICONN Hack,16976@gmail.com,2011-03-17,2011-03-17,267,1.0,251.52,1,0.8,Lost Customers,88
12514.0,12514 ICONN Hack,12514@gmail.com,2011-03-17,2011-03-17,267,1.0,1017.68,1,0.8,Lost Customers,440
18210.0,18210 ICONN Hack,18210@gmail.com,2011-03-17,2011-12-08,1,0.0,436.8966666666667,6,4.22,High value Customer,1398
13631.0,13631 ICONN Hack,13631@gmail.com,2011-03-17,2011-09-01,99,1.0,279.1290909090909,11,4.18,High value Customer,467
14422.0,14422 ICONN Hack,14422@gmail.com,2011-03-17,2011-12-09,0,0.0,710.6066666666667,6,4.23,High value Customer,2906
15648.0,15648 ICONN Hack,15648@gmail.com,2011-03-17,2011-05-19,204,1.0,328.675,2,2.0,Low Value Customers,221
17725.0,17725 ICONN Hack,17725@gmail.com,2011-03-17,2011-11-23,16,0.0,312.64363636363635,11,4.52,Top Customers,2162
15861.0,15861 ICONN Hack,15861@gmail.com,2011-03-17,2011-11-27,12,0.0,395.67,8,4.36,High value Customer,2544
13072.0,13072 ICONN Hack,13072@gmail.com,2011-03-18,2011-03-18,266,1.0,177.15,1,0.8,Lost Customers,69
15695.0,15695 ICONN Hack,15695@gmail.com,2011-03-18,2011-03-18,266,1.0,204.99,2,1.94,Low Value Customers,212
14110.0,14110 ICONN Hack,14110@gmail.com,2011-03-18,2011-12-06,3,0.0,473.59583333333336,12,4.7,Top Customers,2457
14059.0,14059 ICONN Hack,14059@gmail.com,2011-03-18,2011-03-18,266,1.0,183.6,1,0.8,Lost Customers,128
16672.0,16672 ICONN Hack,16672@gmail.com,2011-03-18,2011-12-07,2,0.0,406.747,20,4.87,Top Customers,2832
16511.0,16511 ICONN Hack,16511@gmail.com,2011-03-18,2011-11-18,21,0.0,316.75333333333333,3,3.07,Medium Value Customer,417
16256.0,16256 ICONN Hack,16256@gmail.com,2011-03-18,2011-03-18,266,1.0,752.4300000000001,1,0.8,Lost Customers,581
13591.0,13591 ICONN Hack,13591@gmail.com,2011-03-18,2011-10-06,64,1.0,372.3766666666666,3,2.85,Low Value Customers,485
14066.0,14066 ICONN Hack,14066@gmail.com,2011-03-18,2011-03-18,266,1.0,152.55,1,0.8,Lost Customers,45
15483.0,15483 ICONN Hack,15483@gmail.com,2011-03-18,2011-07-01,161,1.0,58.4525,4,3.14,Medium Value Customer,295
16626.0,16626 ICONN Hack,16626@gmail.com,2011-03-18,2011-12-09,0,0.0,259.59411764705885,17,4.86,Top Customers,2690
15019.0,15019 ICONN Hack,15019@gmail.com,2011-03-18,2011-03-18,266,1.0,266.0,1,0.8,Lost Customers,159
18270.0,18270 ICONN Hack,18270@gmail.com,2011-03-18,2011-11-01,38,1.0,141.57500000000002,2,2.3,Low Value Customers,101
14315.0,14315 ICONN Hack,14315@gmail.com,2011-03-18,2011-10-26,44,1.0,413.5216666666667,6,3.88,Medium Value Customer,1021
17921.0,17921 ICONN Hack,17921@gmail.com,2011-03-18,2011-10-06,64,1.0,206.63,4,3.29,Medium Value Customer,430
14041.0,14041 ICONN Hack,14041@gmail.com,2011-03-18,2011-03-18,266,1.0,141.41,1,0.8,Lost Customers,94
17060.0,17060 ICONN Hack,17060@gmail.com,2011-03-18,2011-03-18,266,1.0,234.24,1,0.8,Lost Customers,216
16023.0,16023 ICONN Hack,16023@gmail.com,2011-03-18,2011-10-24,46,1.0,239.9366666666667,3,2.92,Low Value Customers,358
17133.0,17133 ICONN Hack,17133@gmail.com,2011-03-18,2011-11-24,15,0.0,698.8914285714285,7,4.23,High value Customer,2730
12878.0,12878 ICONN Hack,12878@gmail.com,2011-03-18,2011-04-17,236,1.0,427.495,2,1.97,Low Value Customers,547
14155.0,14155 ICONN Hack,14155@gmail.com,2011-03-18,2011-03-18,266,1.0,118.75,1,0.8,Lost Customers,25
17043.0,17043 ICONN Hack,17043@gmail.com,2011-03-18,2011-11-07,32,1.0,433.795,4,3.42,Medium Value Customer,998
13046.0,13046 ICONN Hack,13046@gmail.com,2011-03-18,2011-11-09,30,0.0,314.655,2,2.34,Low Value Customers,264
14633.0,14633 ICONN Hack,14633@gmail.com,2011-03-18,2011-03-18,266,1.0,344.90000000000003,1,0.8,Lost Customers,96
12948.0,12948 ICONN Hack,12948@gmail.com,2011-03-20,2011-11-23,16,0.0,294.99285714285713,7,4.21,High value Customer,1080
15703.0,15703 ICONN Hack,15703@gmail.com,2011-03-20,2011-03-20,264,1.0,211.5,1,0.81,Lost Customers,66
14071.0,14071 ICONN Hack,14071@gmail.com,2011-03-20,2011-12-06,3,0.0,179.8525,8,4.46,High value Customer,995
17134.0,17134 ICONN Hack,17134@gmail.com,2011-03-20,2011-08-25,106,1.0,212.5,2,2.1,Low Value Customers,102
17795.0,17795 ICONN Hack,17795@gmail.com,2011-03-20,2011-06-13,179,1.0,175.195,2,2.02,Low Value Customers,341
12902.0,12902 ICONN Hack,12902@gmail.com,2011-03-20,2011-03-20,264,1.0,138.68,1,0.81,Lost Customers,66
16444.0,16444 ICONN Hack,16444@gmail.com,2011-03-20,2011-10-24,46,1.0,163.6675,4,3.36,Medium Value Customer,407
14232.0,14232 ICONN Hack,14232@gmail.com,2011-03-20,2011-10-28,42,1.0,409.61400000000003,5,3.68,Medium Value Customer,1941
14693.0,14693 ICONN Hack,14693@gmail.com,2011-03-20,2011-03-20,264,1.0,172.9,1,0.81,Lost Customers,34
12407.0,12407 ICONN Hack,12407@gmail.com,2011-03-20,2011-10-21,49,1.0,341.62399999999997,5,3.66,Medium Value Customer,1416
16728.0,16728 ICONN Hack,16728@gmail.com,2011-03-20,2011-10-24,46,1.0,263.6675,4,3.36,Medium Value Customer,677
16096.0,16096 ICONN Hack,16096@gmail.com,2011-03-20,2011-03-20,264,1.0,320.62,1,0.81,Lost Customers,155
13985.0,13985 ICONN Hack,13985@gmail.com,2011-03-20,2011-12-05,4,0.0,470.67533333333336,15,4.77,Top Customers,3447
13592.0,13592 ICONN Hack,13592@gmail.com,2011-03-20,2011-11-04,35,1.0,61.989999999999995,4,3.41,Medium Value Customer,84
15140.0,15140 ICONN Hack,15140@gmail.com,2011-03-20,2011-10-18,52,1.0,336.32142857142856,7,4.0,Medium Value Customer,1572
12843.0,12843 ICONN Hack,12843@gmail.com,2011-03-20,2011-10-05,65,1.0,212.7825,8,4.07,High value Customer,781
14408.0,14408 ICONN Hack,14408@gmail.com,2011-03-20,2011-11-29,10,0.0,372.3614285714286,7,4.26,High value Customer,1616
15408.0,15408 ICONN Hack,15408@gmail.com,2011-03-20,2011-03-20,264,1.0,267.18,1,0.81,Lost Customers,106
15445.0,15445 ICONN Hack,15445@gmail.com,2011-03-20,2011-03-20,264,1.0,113.5,1,0.81,Lost Customers,58
14205.0,14205 ICONN Hack,14205@gmail.com,2011-03-20,2011-11-23,16,0.0,233.35000000000002,2,2.45,Low Value Customers,204
15452.0,15452 ICONN Hack,15452@gmail.com,2011-03-20,2011-11-10,29,0.0,179.57666666666668,3,3.0,Low Value Customers,283
14223.0,14223 ICONN Hack,14223@gmail.com,2011-03-20,2011-09-08,92,1.0,330.37666666666667,3,2.78,Low Value Customers,585
16619.0,16619 ICONN Hack,16619@gmail.com,2011-03-21,2011-03-21,263,1.0,226.21,1,0.81,Lost Customers,133
14762.0,14762 ICONN Hack,14762@gmail.com,2011-03-21,2011-03-21,263,1.0,300.52,1,0.81,Lost Customers,341
13934.0,13934 ICONN Hack,13934@gmail.com,2011-03-21,2011-03-21,263,1.0,922.1,1,0.81,Lost Customers,390
15669.0,15669 ICONN Hack,15669@gmail.com,2011-03-21,2011-10-30,40,1.0,171.085,4,3.38,Medium Value Customer,342
16384.0,16384 ICONN Hack,16384@gmail.com,2011-03-21,2011-09-11,89,1.0,292.25,2,2.13,Low Value Customers,260
18224.0,18224 ICONN Hack,18224@gmail.com,2011-03-21,2011-03-21,263,1.0,158.95000000000002,1,0.81,Lost Customers,69
14245.0,14245 ICONN Hack,14245@gmail.com,2011-03-21,2011-05-04,219,1.0,846.725,2,1.98,Low Value Customers,976
17678.0,17678 ICONN Hack,17678@gmail.com,2011-03-21,2011-03-21,263,1.0,298.11,1,0.81,Lost Customers,207
15855.0,15855 ICONN Hack,15855@gmail.com,2011-03-21,2011-07-26,136,1.0,142.448,5,3.47,Medium Value Customer,470
17204.0,17204 ICONN Hack,17204@gmail.com,2011-03-21,2011-06-17,175,1.0,391.14000000000004,4,3.12,Medium Value Customer,646
16036.0,16036 ICONN Hack,16036@gmail.com,2011-03-21,2011-09-13,87,1.0,379.46000000000004,2,2.13,Low Value Customers,716
17763.0,17763 ICONN Hack,17763@gmail.com,2011-03-21,2011-03-21,263,1.0,15.0,1,0.81,Lost Customers,12
13262.0,13262 ICONN Hack,13262@gmail.com,2011-03-21,2011-03-21,263,1.0,200.29,1,0.81,Lost Customers,125
17152.0,17152 ICONN Hack,17152@gmail.com,2011-03-21,2011-05-29,194,1.0,563.1666666666666,3,2.66,Low Value Customers,517
14632.0,14632 ICONN Hack,14632@gmail.com,2011-03-22,2011-03-22,262,1.0,114.56,1,0.81,Lost Customers,96
13900.0,13900 ICONN Hack,13900@gmail.com,2011-03-22,2011-06-09,183,1.0,246.98333333333335,3,2.68,Low Value Customers,430
14875.0,14875 ICONN Hack,14875@gmail.com,2011-03-22,2011-08-24,107,1.0,732.66,2,2.1,Low Value Customers,558
15132.0,15132 ICONN Hack,15132@gmail.com,2011-03-22,2011-11-21,18,0.0,195.586,5,3.83,Medium Value Customer,679
17272.0,17272 ICONN Hack,17272@gmail.com,2011-03-22,2011-10-28,42,1.0,537.1575,4,3.37,Medium Value Customer,1778
16135.0,16135 ICONN Hack,16135@gmail.com,2011-03-22,2011-03-22,262,1.0,517.55,1,0.81,Lost Customers,209
12831.0,12831 ICONN Hack,12831@gmail.com,2011-03-22,2011-03-22,262,1.0,215.05,1,0.81,Lost Customers,135
15437.0,15437 ICONN Hack,15437@gmail.com,2011-03-22,2011-03-22,262,1.0,200.16,1,0.81,Lost Customers,79
14711.0,14711 ICONN Hack,14711@gmail.com,2011-03-22,2011-11-29,10,0.0,260.8,11,4.57,Top Customers,978
14377.0,14377 ICONN Hack,14377@gmail.com,2011-03-22,2011-06-01,191,1.0,308.525,2,2.01,Low Value Customers,219
16374.0,16374 ICONN Hack,16374@gmail.com,2011-03-22,2011-10-04,66,1.0,236.51500000000001,2,2.19,Low Value Customers,240
13196.0,13196 ICONN Hack,13196@gmail.com,2011-03-22,2011-11-28,11,0.0,449.445,4,3.58,Medium Value Customer,1224
16809.0,16809 ICONN Hack,16809@gmail.com,2011-03-22,2011-11-16,23,0.0,182.93800000000002,5,3.79,Medium Value Customer,652
15457.0,15457 ICONN Hack,15457@gmail.com,2011-03-22,2011-03-22,262,1.0,237.07,1,0.81,Lost Customers,132
12613.0,12613 ICONN Hack,12613@gmail.com,2011-03-22,2011-10-13,57,1.0,668.876,5,3.63,Medium Value Customer,1644
16721.0,16721 ICONN Hack,16721@gmail.com,2011-03-22,2011-03-22,262,1.0,292.47,1,0.81,Lost Customers,172
12399.0,12399 ICONN Hack,12399@gmail.com,2011-03-23,2011-08-12,119,1.0,277.1625,4,3.18,Medium Value Customer,1178
17733.0,17733 ICONN Hack,17733@gmail.com,2011-03-23,2011-11-01,38,1.0,346.095,2,2.3,Low Value Customers,463
17102.0,17102 ICONN Hack,17102@gmail.com,2011-03-23,2011-03-23,261,1.0,25.5,1,0.81,Lost Customers,2
15410.0,15410 ICONN Hack,15410@gmail.com,2011-03-23,2011-09-16,84,1.0,431.355,8,4.02,High value Customer,1200
13239.0,13239 ICONN Hack,13239@gmail.com,2011-03-23,2011-03-23,261,1.0,329.56,1,0.81,Lost Customers,363
15449.0,15449 ICONN Hack,15449@gmail.com,2011-03-23,2011-11-13,26,0.0,324.84,3,3.02,Medium Value Customer,812
14870.0,14870 ICONN Hack,14870@gmail.com,2011-03-23,2011-03-23,261,1.0,327.25,1,0.81,Lost Customers,119
13821.0,13821 ICONN Hack,13821@gmail.com,2011-03-23,2011-07-18,144,1.0,192.82,2,2.06,Low Value Customers,153
17096.0,17096 ICONN Hack,17096@gmail.com,2011-03-23,2011-11-24,15,0.0,255.5325,4,3.56,Medium Value Customer,339
12604.0,12604 ICONN Hack,12604@gmail.com,2011-03-23,2011-09-21,79,1.0,127.09,2,2.15,Low Value Customers,201
12818.0,12818 ICONN Hack,12818@gmail.com,2011-03-23,2011-03-23,261,1.0,1542.08,1,0.81,Lost Customers,929
18191.0,18191 ICONN Hack,18191@gmail.com,2011-03-23,2011-03-23,261,1.0,207.8,1,0.81,Lost Customers,140
14461.0,14461 ICONN Hack,14461@gmail.com,2011-03-23,2011-07-14,148,1.0,701.02,3,2.71,Low Value Customers,766
13132.0,13132 ICONN Hack,13132@gmail.com,2011-03-23,2011-03-23,261,1.0,77.3,1,0.81,Lost Customers,20
16859.0,16859 ICONN Hack,16859@gmail.com,2011-03-23,2011-07-18,144,1.0,373.905,2,2.06,Low Value Customers,827
15245.0,15245 ICONN Hack,15245@gmail.com,2011-03-23,2011-07-28,134,1.0,838.6133333333333,3,2.73,Low Value Customers,1784
17411.0,17411 ICONN Hack,17411@gmail.com,2011-03-23,2011-11-27,12,0.0,259.6466666666667,3,3.14,Medium Value Customer,306
17486.0,17486 ICONN Hack,17486@gmail.com,2011-03-23,2011-03-23,261,1.0,396.87,1,0.81,Lost Customers,191
16308.0,16308 ICONN Hack,16308@gmail.com,2011-03-23,2011-11-02,37,1.0,640.0,4,3.39,Medium Value Customer,8000
12564.0,12564 ICONN Hack,12564@gmail.com,2011-03-23,2011-03-23,261,1.0,456.9,1,0.81,Lost Customers,133
14607.0,14607 ICONN Hack,14607@gmail.com,2011-03-23,2011-11-24,15,0.0,1183.5357142857142,14,4.64,Top Customers,11766
13249.0,13249 ICONN Hack,13249@gmail.com,2011-03-23,2011-09-08,92,1.0,237.13666666666668,3,2.78,Low Value Customers,546
15644.0,15644 ICONN Hack,15644@gmail.com,2011-03-23,2011-06-26,166,1.0,203.25,4,3.13,Medium Value Customer,557
14075.0,14075 ICONN Hack,14075@gmail.com,2011-03-23,2011-12-05,4,0.0,314.08666666666664,3,3.22,Medium Value Customer,754
17250.0,17250 ICONN Hack,17250@gmail.com,2011-03-23,2011-12-06,3,0.0,192.26,2,2.58,Low Value Customers,168
17966.0,17966 ICONN Hack,17966@gmail.com,2011-03-23,2011-11-02,37,1.0,219.68599999999998,5,3.7,Medium Value Customer,2571
14129.0,14129 ICONN Hack,14129@gmail.com,2011-03-24,2011-12-08,1,0.0,224.77200000000002,5,4.01,High value Customer,592
15651.0,15651 ICONN Hack,15651@gmail.com,2011-03-24,2011-11-03,36,1.0,215.4333333333333,3,2.96,Low Value Customers,479
13035.0,13035 ICONN Hack,13035@gmail.com,2011-03-24,2011-09-27,73,1.0,460.94,2,2.17,Low Value Customers,644
17644.0,17644 ICONN Hack,17644@gmail.com,2011-03-24,2011-12-08,1,0.0,263.24,11,4.68,Top Customers,1793
13341.0,13341 ICONN Hack,13341@gmail.com,2011-03-24,2011-03-24,260,1.0,775.85,1,0.81,Lost Customers,301
13512.0,13512 ICONN Hack,13512@gmail.com,2011-03-24,2011-03-24,260,1.0,251.21,1,0.81,Lost Customers,143
16620.0,16620 ICONN Hack,16620@gmail.com,2011-03-24,2011-12-06,3,0.0,89.48,2,2.58,Low Value Customers,88
17698.0,17698 ICONN Hack,17698@gmail.com,2011-03-24,2011-03-24,260,1.0,154.95,1,0.81,Lost Customers,93
14267.0,14267 ICONN Hack,14267@gmail.com,2011-03-24,2011-06-30,162,1.0,505.41333333333336,3,2.7,Low Value Customers,530
13736.0,13736 ICONN Hack,13736@gmail.com,2011-03-24,2011-12-04,5,0.0,365.95,2,2.55,Low Value Customers,497
12434.0,12434 ICONN Hack,12434@gmail.com,2011-03-24,2011-09-16,84,1.0,403.07,2,2.14,Low Value Customers,394
16022.0,16022 ICONN Hack,16022@gmail.com,2011-03-24,2011-03-24,260,1.0,628.28,1,0.81,Lost Customers,261
14235.0,14235 ICONN Hack,14235@gmail.com,2011-03-24,2011-09-25,75,1.0,628.972,5,3.56,Medium Value Customer,1959
16769.0,16769 ICONN Hack,16769@gmail.com,2011-03-24,2011-03-24,260,1.0,380.39,1,0.81,Lost Customers,83
17754.0,17754 ICONN Hack,17754@gmail.com,2011-03-24,2011-12-09,0,0.0,354.452,5,4.03,High value Customer,1869
12408.0,12408 ICONN Hack,12408@gmail.com,2011-03-24,2011-11-07,32,1.0,577.71,5,3.73,Medium Value Customer,1409
16063.0,16063 ICONN Hack,16063@gmail.com,2011-03-24,2011-03-24,260,1.0,335.32,1,0.81,Lost Customers,262
15178.0,15178 ICONN Hack,15178@gmail.com,2011-03-24,2011-03-24,260,1.0,40.5,1,0.81,Lost Customers,30
14348.0,14348 ICONN Hack,14348@gmail.com,2011-03-24,2011-03-24,260,1.0,409.57,1,0.81,Lost Customers,183
15815.0,15815 ICONN Hack,15815@gmail.com,2011-03-25,2011-10-07,63,1.0,420.12,5,3.61,Medium Value Customer,1856
13695.0,13695 ICONN Hack,13695@gmail.com,2011-03-25,2011-11-08,31,1.0,166.942,15,4.54,Top Customers,1603
17979.0,17979 ICONN Hack,17979@gmail.com,2011-03-25,2011-11-04,35,1.0,189.4275,4,3.41,Medium Value Customer,397
13139.0,13139 ICONN Hack,13139@gmail.com,2011-03-25,2011-11-23,16,0.0,723.5628571428571,7,4.21,High value Customer,2425
12545.0,12545 ICONN Hack,12545@gmail.com,2011-03-25,2011-09-25,75,1.0,500.195,2,2.16,Low Value Customers,523
14758.0,14758 ICONN Hack,14758@gmail.com,2011-03-25,2011-07-18,144,1.0,371.015,4,3.15,Medium Value Customer,419
14536.0,14536 ICONN Hack,14536@gmail.com,2011-03-25,2011-03-25,259,1.0,171.8,1,0.81,Lost Customers,40
13662.0,13662 ICONN Hack,13662@gmail.com,2011-03-25,2011-09-15,85,1.0,299.25333333333333,3,2.79,Low Value Customers,543
17946.0,17946 ICONN Hack,17946@gmail.com,2011-03-25,2011-04-20,233,1.0,74.78999999999999,2,1.98,Low Value Customers,75
13743.0,13743 ICONN Hack,13743@gmail.com,2011-03-25,2011-12-07,2,0.0,191.65714285714284,7,4.36,High value Customer,1776
18078.0,18078 ICONN Hack,18078@gmail.com,2011-03-25,2011-05-06,217,1.0,168.065,2,1.99,Low Value Customers,145
16780.0,16780 ICONN Hack,16780@gmail.com,2011-03-25,2011-08-31,100,1.0,212.595,2,2.11,Low Value Customers,271
18273.0,18273 ICONN Hack,18273@gmail.com,2011-03-27,2011-12-07,2,0.0,68.0,3,3.25,Medium Value Customer,80
15045.0,15045 ICONN Hack,15045@gmail.com,2011-03-27,2011-07-11,151,1.0,367.83,2,2.05,Low Value Customers,114
17625.0,17625 ICONN Hack,17625@gmail.com,2011-03-27,2011-11-21,18,0.0,511.75,4,3.52,Medium Value Customer,1198
13357.0,13357 ICONN Hack,13357@gmail.com,2011-03-27,2011-03-27,257,1.0,609.95,1,0.81,Lost Customers,322
16777.0,16777 ICONN Hack,16777@gmail.com,2011-03-27,2011-09-20,80,1.0,113.175,2,2.15,Low Value Customers,64
14476.0,14476 ICONN Hack,14476@gmail.com,2011-03-27,2011-03-27,257,1.0,215.7,1,0.81,Lost Customers,132
13481.0,13481 ICONN Hack,13481@gmail.com,2011-03-28,2011-10-25,45,1.0,360.912,5,3.67,Medium Value Customer,1142
16245.0,16245 ICONN Hack,16245@gmail.com,2011-03-28,2011-11-16,23,0.0,471.22,3,3.05,Medium Value Customer,1014
13266.0,13266 ICONN Hack,13266@gmail.com,2011-03-28,2011-11-28,11,0.0,319.5216666666667,12,4.61,Top Customers,4428
12669.0,12669 ICONN Hack,12669@gmail.com,2011-03-28,2011-07-12,150,1.0,914.6766666666666,3,2.71,Low Value Customers,1115
12792.0,12792 ICONN Hack,12792@gmail.com,2011-03-28,2011-03-28,256,1.0,400.54,1,0.81,Lost Customers,217
17765.0,17765 ICONN Hack,17765@gmail.com,2011-03-28,2011-07-04,158,1.0,123.96,3,2.7,Low Value Customers,144
15083.0,15083 ICONN Hack,15083@gmail.com,2011-03-28,2011-03-28,256,1.0,88.2,1,0.81,Lost Customers,38
18010.0,18010 ICONN Hack,18010@gmail.com,2011-03-28,2011-03-28,256,1.0,174.8,1,0.81,Lost Customers,60
15249.0,15249 ICONN Hack,15249@gmail.com,2011-03-28,2011-11-08,31,1.0,514.496923076923,13,4.49,High value Customer,3577
13760.0,13760 ICONN Hack,13760@gmail.com,2011-03-28,2011-10-16,54,1.0,143.395,2,2.23,Low Value Customers,197
15624.0,15624 ICONN Hack,15624@gmail.com,2011-03-28,2011-08-15,116,1.0,147.0325,4,3.18,Medium Value Customer,357
17749.0,17749 ICONN Hack,17749@gmail.com,2011-03-28,2011-06-14,178,1.0,337.26,2,2.02,Low Value Customers,320
15068.0,15068 ICONN Hack,15068@gmail.com,2011-03-28,2011-10-24,46,1.0,276.68,2,2.26,Low Value Customers,364
14538.0,14538 ICONN Hack,14538@gmail.com,2011-03-28,2011-10-06,64,1.0,194.125,2,2.2,Low Value Customers,155
14851.0,14851 ICONN Hack,14851@gmail.com,2011-03-28,2011-11-16,23,0.0,255.675,2,2.39,Low Value Customers,325
14021.0,14021 ICONN Hack,14021@gmail.com,2011-03-28,2011-07-07,155,1.0,210.63333333333333,3,2.71,Low Value Customers,192
13037.0,13037 ICONN Hack,13037@gmail.com,2011-03-28,2011-07-24,138,1.0,293.69,3,2.72,Low Value Customers,431
18177.0,18177 ICONN Hack,18177@gmail.com,2011-03-29,2011-11-08,31,1.0,223.57000000000002,6,3.94,Medium Value Customer,710
